,2mTemp,2mDpt,sfcCAPE,sfcCIN,sfcPotentialTmp,sfcPressure,PWAT,2mRH,srh,lifted index 180-0 mb above gnd Best (4-layer),10m wind speed,250mb Geopotenial height,250mb Temperature,250mb wind speed,500mb Geopotenial height,500mb Temperature,500mb wind speed,700mb Geopotenial height,700mb Temperature,700mb wind speed,850mb Geopotenial height,850mb Temperature,850mb wind speed,925mb Geopotenial height,925mb Temperature,925mb wind speed,COUNT,countBinary
2009-06-07,297.711,282.873,591.4,-73.9539,306.214,93230.7,22.9039,50.4498,97.8332,0.0915374,5.69612,10711.3,224.563,29.1647,5777.77,261.33,14.5847,3103.96,280.969,8.17119,1474.92,289.886,7.97566,747.122,294.646,7.527039999999999,11,1
2010-02-28,279.168,271.839,2.46991,-1.50576,284.129,93466.7,8.954989999999997,65.4313,120.84,9.29331,5.20066,10375.6,218.376,31.5715,5599.49,254.005,16.1388,3008.33,270.497,10.5385,1448.09,276.698,8.23891,759.079,279.128,7.227,0,0
2001-03-05,280.719,271.964,0.0125482,-0.287464,284.965,94386.4,7.72175,60.4027,86.9681,10.2066,4.01708,10509.2,220.835,41.603,5695.34,255.205,21.6281,3094.17,272.007,12.8079,1526.47,277.999,8.21905,836.372,279.699,6.65844,0,0
1988-02-18,280.313,273.843,14.4535,-5.84111,285.5440000000001,93308.4,13.5682,69.7029,103.634,5.34364,3.92615,10329.1,220.891,33.3777,5565.45,251.968,18.1209,3000.77,267.718,11.2268,1446.21,277.786,8.36985,751.337,280.918,7.63186,0,0
1989-11-18,280.415,272.589,8.73352,-0.247995,284.066,94070.7,15.1513,61.0377,190.226,7.9245100000000015,4.19473,10549.1,223.107,40.9762,5688.85,256.975,20.0995,3080.18,271.17900000000003,12.7704,1511.02,279.38,9.25682,813.696,281.7340000000001,8.07852,0,0
1983-08-18,304.678,288.774,1039.11,-42.1525,312.778,93407.1,36.0466,43.7687,62.4828,-3.03116,5.07189,10974.4,232.553,14.2263,5893.1,266.563,10.5876,3174.77,284.546,8.7323,1513.12,296.945,7.148460000000001,765.3969999999998,302.321,6.57992,17,1
2002-11-29,281.724,273.839,6.9752100000000015,-0.8824280000000001,285.7270000000001,93573.5,15.2836,59.8566,108.959,9.57923,5.801819999999998,10564.3,224.95,42.5174,5661.66,258.072,24.6339,3043.84,272.076,17.3063,1473.42,279.415,13.6169,775.951,283.03,10.8533,0,0
1981-12-22,278.184,271.59,66.347,-14.2618,282.583,93118.0,10.3915,68.1619,79.2548,9.8856,4.75244,10381.6,229.286,37.8772,5539.1,253.361,23.8481,2965.76,267.17,14.244000000000002,1426.14,273.944,11.7221,740.199,278.48900000000003,10.0593,0,0
1984-04-21,289.548,277.059,266.192,-35.9431,296.566,93438.9,15.4187,51.952,124.787,4.91142,6.25844,10575.5,224.996,32.9281,5681.98,257.483,20.5844,3067.7,272.783,13.1419,1482.8,283.4840000000001,10.4914,771.377,288.407,9.80073,6,1
1995-10-05,290.207,280.118,149.166,-11.1534,295.545,93287.1,16.7717,58.2305,81.6662,6.06427,4.66239,10667.5,229.557,29.8513,5711.21,261.03,15.7618,3064.04,275.275,12.2868,1469.54,284.301,9.68656,756.1439999999999,289.166,8.39862,0,0
2005-05-11,293.763,282.189,727.449,-50.4351,301.238,93577.4,20.8106,54.7846,139.507,1.4772,6.929310000000001,10687.8,224.044,22.268,5768.55,260.131,13.4146,3110.33,278.35900000000004,9.46444,1497.18,286.705,9.87428,777.0989999999998,291.519,9.15638,13,1
2006-04-02,290.8,277.902,503.361,-49.1193,297.008,93463.6,15.6729,53.2944,72.6342,1.90251,5.57016,10545.7,220.991,29.8213,5711.77,257.13,17.7113,3086.54,275.094,12.5348,1486.75,285.681,9.47701,770.7330000000002,289.995,8.39382,59,1
2004-03-26,294.201,282.673,506.24300000000005,-42.897,300.098,93788.3,20.1533,54.3969,137.476,0.00613713,6.82493,10655.2,221.064,24.8186,5781.05,259.264,13.6201,3129.46,278.547,10.2504,1512.25,288.027,10.8428,791.127,292.01,9.80818,0,0
1983-11-22,282.382,277.28700000000003,253.46,-11.7138,287.2290000000001,92979.5,21.0656,74.5411,154.627,3.65717,4.91491,10445.4,225.375,47.023,5592.69,255.007,26.2517,2998.97,270.584,14.77,1431.93,278.55400000000003,9.8986,733.102,282.39,9.30844,8,1
1993-02-11,277.903,271.161,85.3879,-4.81118,283.12,93606.0,11.2857,68.8205,100.67,5.88111,4.6125,10345.2,222.022,31.8886,5571.55,251.9,15.794,3007.42,267.532,10.8233,1460.92,274.788,7.86931,777.436,276.882,7.85405,0,0
1998-03-10,273.178,264.969,1.31137,-0.476265,278.4,94881.8,5.48387,59.2733,125.789,12.0069,4.75171,10296.1,221.81,47.8631,5567.15,247.576,24.3105,3048.1,262.493,12.9052,1536.68,268.131,7.39013,870.3969999999998,270.506,6.34746,0,0
2001-05-18,299.027,284.603,665.2639999999999,-31.8881,306.959,93264.6,23.5951,46.1797,71.4576,-0.924516,3.94108,10735.3,225.824,28.9285,5782.1,261.514,12.9904,3112.39,280.105,6.6078600000000005,1482.0,291.36,5.18987,749.362,296.8520000000001,5.38204,1,0
1981-04-27,297.191,283.8540000000001,460.027,-68.1926,304.502,93471.0,21.7901,48.2584,89.6375,-0.801409,4.79978,10695.8,223.853,31.4611,5780.88,260.347,11.9247,3116.88,279.253,6.468369999999998,1495.71,289.129,6.371580000000002,769.459,294.466,6.26201,0,0
2013-09-27,296.878,286.454,422.509,-31.1308,302.505,93299.8,27.6879,55.2559,121.912,1.30055,5.55558,10860.6,231.398,26.586,5812.63,265.148,16.4822,3116.37,281.08,10.6927,1488.29,289.362,9.24743,759.205,294.9120000000001,8.557039999999999,0,0
2002-04-03,281.099,271.022,88.61399999999998,-7.7556699999999985,287.947,94277.7,12.5481,53.8445,136.803,9.55732,4.43999,10482.9,220.953,37.6617,5667.68,254.514,20.0183,3068.03,271.547,10.1754,1512.28,274.775,4.72244,826.508,279.117,5.40706,0,0
1982-08-17,303.235,289.572,945.881,-35.2127,311.244,93868.6,33.5668,47.8997,37.7533,-2.02196,3.64875,10978.3,230.7,20.8726,5916.13,266.861,9.65381,3200.54,283.442,6.1096,1548.89,294.7990000000001,5.07575,806.561,300.233,4.78784,0,0
1979-08-25,299.699,286.607,519.374,-22.3155,307.1790000000001,93580.6,29.1865,48.5628,66.5061,-0.855873,3.25467,10812.1,227.173,19.4748,5824.12,263.47,9.11358,3141.08,280.159,4.995419999999998,1510.13,291.2870000000001,3.94326,777.415,296.635,3.97829,1,0
2002-05-18,292.02,278.796,108.872,-20.2133,300.254,94044.6,14.6704,46.0242,79.8111,5.4400900000000005,5.52851,10630.8,223.322,27.0334,5751.66,258.416,15.4326,3113.2,275.809,9.0553,1520.21,283.834,6.82868,809.1489999999999,289.278,6.5618,0,0
1989-03-24,289.259,276.646,71.1581,-46.2071,295.423,93441.6,11.7181,51.4682,98.4256,3.2515400000000003,4.02728,10481.7,218.543,24.0821,5679.51,255.05900000000003,15.1914,3068.44,274.793,9.14081,1472.77,284.78,6.90482,761.166,288.406,6.1083300000000005,0,0
1989-03-02,279.186,271.052,24.9327,-4.9860000000000015,285.382,92887.3,12.1265,64.4231,245.818,10.0211,5.36179,10392.7,220.825,37.8537,5553.85,256.668,22.5054,2948.36,270.832,14.0537,1392.23,275.136,8.15484,707.427,278.149,6.919,0,0
1995-11-27,278.441,271.226,54.915,-16.498,283.043,93473.3,10.344,65.6833,97.7072,7.784510000000001,4.985530000000002,10380.1,223.896,38.3427,5575.19,252.739,20.614,3002.08,268.598,12.4953,1452.62,274.66900000000004,8.86457,767.2819999999998,277.962,9.00924,0,0
1994-05-24,299.52,285.28,613.304,-22.94,307.644,93381.6,25.8809,46.1001,58.7579,-1.71333,3.92284,10718.3,224.875,31.4249,5783.91,261.242,13.8976,3118.08,279.10900000000004,6.45714,1492.02,290.932,5.47066,759.951,296.6090000000001,5.25805,1,0
2012-12-12,278.619,266.796,0.491813,0.19619,281.763,93803.9,6.2226,47.5283,160.793,10.0734,4.52609,10449.4,219.501,32.7487,5650.1,254.999,18.0174,3050.39,271.992,11.5121,1481.04,278.963,8.88012,788.477,280.619,8.175880000000001,0,0
1991-04-27,293.206,278.858,743.069,-41.5269,301.091,92540.9,17.9145,46.7185,106.732,-0.402301,6.15752,10486.7,226.006,31.1315,5628.63,256.075,21.2107,3011.85,274.857,13.9649,1409.93,286.941,9.31757,689.028,292.029,7.981089999999999,8,1
2006-08-01,303.308,288.826,1090.32,-25.7251,311.742,93429.2,37.0092,46.0865,54.4488,-1.36687,5.39235,10974.4,232.563,14.961,5886.73,267.47900000000004,9.35933,3164.89,283.932,7.65023,1512.16,294.725,6.99835,769.176,300.305,6.68267,4,0
1985-02-03,266.995,263.013,4.70016,-1.27309,271.12,94197.4,7.86348,76.1142,198.052,10.3294,4.38892,10176.4,222.375,47.4288,5477.07,246.071,27.1118,2978.62,260.397,14.5705,1476.77,266.29,8.11787,815.575,267.997,6.6752,0,0
1983-12-03,277.621,273.253,82.6549,-2.80318,281.622,92964.1,13.2278,77.3661,114.336,8.19787,4.03754,10488.1,224.575,37.1076,5609.97,258.178,23.4304,2985.83,272.531,14.5877,1415.98,278.778,9.72909,723.515,280.242,8.04398,3,0
1997-10-13,285.531,275.16900000000004,94.3648,-3.54537,290.053,93860.3,14.1846,53.988,88.0706,9.18778,5.19335,10637.1,229.685,34.9385,5685.93,258.408,23.1293,3070.98,271.143,14.9724,1504.53,279.865,10.3573,802.9789999999998,284.719,8.65634,0,0
1995-07-12,305.451,289.832,1920.03,-55.6478,313.454,93456.5,31.6176,45.1149,65.7411,-4.14125,4.3240300000000005,10957.5,230.133,17.0793,5910.09,266.165,9.89539,3189.15,285.749,8.42465,1521.01,298.204,6.02727,770.437,303.319,5.37633,4,0
2001-01-20,272.644,266.889,1.91027,-0.711829,276.345,94219.7,6.00562,70.6657,87.4255,12.1813,3.63836,10386.8,218.716,30.3388,5616.92,252.759,17.8058,3045.19,268.407,12.0815,1501.04,273.634,8.39412,821.405,274.471,6.872160000000001,0,0
1989-04-05,288.406,273.313,55.7752,-12.7238,294.766,94073.5,9.6152,40.5856,125.832,4.15365,4.10323,10415.7,220.991,39.2565,5650.09,251.62,23.1689,3084.73,268.658,12.4328,1520.31,280.775,7.17944,815.867,286.41,6.19594,0,0
1994-06-10,299.7290000000001,285.893,1042.91,-19.5847,307.885,93607.6,27.5549,48.0033,69.0513,-2.34368,3.92807,10759.9,225.866,22.6703,5816.54,261.65,13.3595,3145.72,279.98900000000003,7.92036,1513.84,291.822,5.22349,780.235,297.214,4.94154,12,1
2000-06-11,300.458,287.175,634.632,-22.8272,308.659,93684.5,29.7172,49.9446,61.8273,-1.67254,4.8316,10863.7,228.314,19.9287,5853.97,263.877,8.83456,3161.16,281.97,6.55381,1521.1,292.597,6.585610000000001,786.0930000000002,297.6140000000001,6.20139,10,1
2005-09-07,300.7270000000001,286.6740000000001,294.092,-24.9485,306.882,94080.9,29.4025,45.1545,54.702,0.294516,4.04981,10928.4,229.469,18.3864,5896.15,265.13,9.45394,3198.19,281.29200000000003,5.2251,1561.03,292.392,5.2957,825.206,297.946,5.13425,0,0
2013-06-05,298.391,283.958,639.394,-33.9936,307.266,93608.1,24.8173,49.3572,71.7361,0.208812,4.3771,10768.1,226.301,22.228,5811.57,262.165,12.109000000000002,3136.02,279.911,7.01287,1509.93,290.151,5.60431,781.07,295.373,5.71531,1,0
1990-06-19,302.72,287.105,1216.35,-57.9625,311.344,93213.9,28.0414,45.6117,83.5874,-2.54732,4.93874,10860.4,228.836,22.8464,5849.75,264.64,13.3727,3142.48,283.887,8.14898,1488.73,295.4170000000001,7.699389999999998,745.669,300.509,6.83568,14,1
1984-08-11,301.952,288.564,894.5010000000002,-45.2345,309.775,93724.8,30.884,49.3916,39.3503,-1.61369,3.65928,10912.7,228.913,12.6707,5883.19,265.717,4.16167,3178.43,282.371,4.47659,1533.77,293.703,4.55511,794.4019999999998,299.215,4.72521,0,0
2005-02-18,279.413,273.05400000000003,3.60954,-2.16655,284.048,94162.9,13.1152,66.1901,166.38099999999997,9.63605,3.95468,10472.8,221.204,44.2018,5649.43,255.037,22.5947,3058.23,269.653,12.9259,1504.87,275.142,7.43439,819.441,278.594,5.85547,0,0
2003-09-04,299.753,285.26,411.48,-19.8811,306.3640000000001,93863.6,25.4248,46.0804,40.5683,1.39861,3.05599,10881.1,227.701,15.565,5872.5,264.969,6.46013,3175.44,281.724,5.07376,1538.13,291.772,4.63712,804.5310000000002,297.056,4.38169,1,0
1988-09-12,296.972,285.08,429.805,-14.4452,303.264,93891.4,27.3712,51.5751,76.6448,2.45353,4.34381,10894.7,231.284,19.4487,5853.54,265.058,10.6711,3163.32,280.252,8.19785,1539.79,288.86,5.92571,813.534,294.155,5.8452199999999985,0,0
1979-10-31,285.249,275.138,63.3217,-3.42746,289.829,93068.7,13.0677,54.4779,102.218,7.8615,5.30232,10474.5,226.177,33.0215,5601.34,256.551,22.2325,3000.24,270.298,15.4877,1436.41,279.146,11.0234,736.3510000000001,284.053,8.69921,0,0
2000-06-05,297.4770000000001,283.877,325.318,-26.8184,305.702,93986.5,21.3074,46.0829,60.8963,1.94506,4.42374,10792.0,226.334,20.0929,5832.73,262.487,11.0371,3157.17,279.612,7.15567,1536.15,288.88,6.39355,811.0060000000002,294.345,5.79637,1,0
1981-05-29,298.232,285.937,784.0,-14.9379,306.334,93279.9,26.4467,50.5607,45.6366,-1.09503,4.29639,10731.0,226.22,25.0573,5772.84,262.10400000000004,12.0809,3106.41,278.506,8.42804,1484.89,289.939,6.31647,754.6360000000002,295.7270000000001,5.83381,2,0
1995-03-04,280.439,272.98,5.70012,-4.06968,286.344,93690.7,14.1482,66.5731,195.991,7.09965,5.40029,10401.1,217.757,35.1147,5615.94,254.024,18.9218,3027.91,270.601,12.7911,1465.48,276.41900000000004,10.2732,777.6469999999998,279.125,8.774519999999999,0,0
1994-11-07,288.629,279.762,77.7554,-4.51082,292.143,93573.2,17.0642,59.4893,133.431,6.23494,4.21833,10748.2,226.144,33.8337,5782.26,262.385,19.6994,3109.48,279.5,11.8825,1491.44,287.353,9.97144,775.2760000000002,289.956,8.29524,0,0
1987-12-06,282.746,276.488,125.971,-2.79962,286.464,93632.0,15.2233,69.9181,115.468,5.56623,3.98037,10558.8,222.30900000000003,28.4952,5697.88,258.261,13.6567,3068.72,273.988,9.66237,1482.92,282.34,8.030569999999999,778.533,284.4170000000001,7.7502,5,1
2008-06-18,301.934,285.9120000000001,769.145,-48.4875,310.543,93453.5,25.0226,43.0159,72.6368,-1.88405,3.53312,10789.2,226.167,23.6118,5829.97,262.633,13.9321,3143.42,281.84,6.95724,1502.37,293.2940000000001,4.3063400000000005,764.668,298.999,3.99961,6,1
1989-10-23,293.471,281.224,182.855,-24.0143,296.038,94085.9,17.9172,48.8749,66.835,2.36155,3.43654,10725.4,222.85,19.4707,5820.24,260.762,8.42538,3166.2,277.488,5.0484,1550.13,288.957,4.60743,825.296,293.644,4.89226,0,0
1987-04-30,296.093,280.706,480.212,-28.8039,303.586,93316.2,18.1792,41.0807,85.6554,0.5625939999999999,4.28866,10615.0,220.727,15.0511,5742.22,258.60900000000004,9.0844,3098.49,277.876,7.52212,1478.71,289.52,6.04788,752.1010000000001,294.776,5.59622,0,0
2007-07-18,303.74,290.499,1171.8,-50.5378,311.863,93596.8,34.6794,48.7769,54.8499,-2.68048,4.89529,10953.5,230.501,13.28,5894.61,266.628,8.689119999999999,3176.01,283.915,6.5093,1522.42,294.911,7.2809,779.925,300.443,6.6262300000000005,1,0
1983-09-18,297.281,284.896,813.938,-20.3364,303.511,93336.1,29.1666,50.3628,100.713,0.298551,5.10114,10812.1,228.952,24.2903,5799.71,263.571,15.3481,3114.78,280.598,9.66598,1485.06,290.448,7.35209,755.375,295.778,6.88428,0,0
1997-03-22,287.758,275.681,113.786,-27.8313,293.694,93635.9,11.4954,52.7301,86.4863,4.79914,3.17196,10466.2,220.053,30.6974,5662.92,254.435,17.8906,3065.13,272.449,9.6783,1483.49,282.482,5.4088,777.314,286.753,4.57575,0,0
1994-09-08,301.12,285.713,717.08,-34.3573,307.303,93747.7,25.4026,44.8278,68.1276,-2.16111,2.85167,10825.9,226.196,17.8117,5851.76,262.63,9.74075,3170.39,281.311,5.17304,1530.43,293.371,3.72373,792.87,298.856,3.64237,0,0
1997-07-12,302.993,289.398,1551.48,-21.4676,311.05,93568.8,34.8928,49.5463,69.5185,-3.44562,4.72861,10937.5,230.11,14.0368,5889.64,265.951,8.64444,3178.0,283.928,7.211089999999999,1523.15,295.303,6.8270300000000015,778.975,300.7390000000001,6.0176300000000005,1,0
2007-11-21,280.676,273.238,281.435,-6.07257,284.5540000000001,94221.3,14.0913,63.5221,98.3175,6.6178,4.91356,10457.0,223.174,32.2928,5644.68,253.005,18.0903,3072.71,268.437,10.6906,1521.81,275.237,8.37984,833.722,279.258,8.457510000000001,0,0
2005-10-31,287.11,277.208,147.925,-9.42086,290.738,94073.4,13.7087,54.844,107.863,5.6763900000000005,4.3632,10575.9,223.0,39.1954,5714.07,257.05,21.6878,3104.7,271.71,11.8935,1529.35,281.451,8.82519,823.6469999999998,286.474,7.871580000000002,0,0
2000-05-08,296.327,282.48,843.044,-46.6047,304.502,93046.0,21.1384,50.2845,99.2559,-0.209462,6.00861,10656.2,223.962,25.4952,5736.21,260.228,14.5762,3076.64,278.993,10.2571,1457.23,288.777,8.4585,731.9630000000002,293.868,8.01366,3,0
2002-02-01,274.386,267.22900000000004,0.974695,0.256181,277.599,94547.0,8.108989999999999,64.998,98.8418,12.6434,3.87955,10453.3,221.217,41.7264,5650.4,253.218,21.2836,3075.25,268.592,11.8834,1532.6,273.219,6.9861,852.8710000000002,275.53,6.15532,0,0
1983-05-01,292.5420000000001,279.399,192.399,-93.5051,300.148,92855.6,18.2657,52.0566,154.73,3.43101,6.80593,10614.7,226.753,38.7831,5687.42,259.87,22.2481,3040.31,276.557,13.9308,1435.15,286.633,12.3906,715.919,291.462,11.1804,27,1
1989-07-24,301.208,288.023,772.5010000000002,-14.1351,309.439,94012.9,34.6879,48.6571,54.1257,-2.27937,4.33303,10907.0,229.062,14.6045,5882.68,264.637,7.53251,3193.24,280.596,5.27055,1555.4,292.633,5.5865300000000016,818.701,297.948,5.259519999999998,1,0
2003-08-01,303.769,287.153,913.197,-41.7486,312.88,93649.1,31.2034,41.7848,62.2498,-2.0469,3.58327,10895.7,228.221,17.7721,5878.28,264.972,9.77827,3176.15,282.584,5.039,1527.99,294.741,4.32971,786.068,300.472,4.4896,0,0
1989-02-22,274.238,264.91200000000003,9.19913,-0.137151,278.569,94930.2,4.88721,56.7504,140.696,12.7815,4.82448,10384.7,226.496,38.88800000000001,5591.95,249.501,27.7904,3061.59,263.064,15.3949,1546.68,269.36,9.196,875.779,272.283,7.840039999999999,0,0
1988-04-19,290.5540000000001,273.847,36.6453,-6.2317800000000005,298.437,93111.4,10.4375,37.4439,104.816,6.25221,4.2297,10477.4,219.706,31.2942,5649.75,256.728,19.467,3031.83,274.131,11.3391,1440.06,284.509,6.34051,728.1519999999998,289.13,5.34499,1,0
1979-04-25,292.02,280.399,505.216,-34.9385,299.686,93060.3,17.4169,54.7945,98.4717,1.84428,4.81507,10549.6,222.424,29.6338,5680.6,258.068,16.8039,3049.92,275.634,10.6465,1448.65,285.9290000000001,6.80157,731.6039999999998,290.784,6.35954,0,0
1999-10-10,294.4190000000001,281.16900000000004,199.211,-13.1595,297.863,94067.0,17.6376,47.0087,64.8684,4.57006,2.98848,10802.9,226.6,23.712,5835.23,262.818,14.2166,3161.99,278.798,8.811739999999997,1546.44,288.333,5.0572,823.188,293.832,4.65474,0,0
1982-08-15,304.15,289.284,1030.35,-51.9006,312.195,93705.2,34.5228,46.4393,57.4772,-2.43861,3.14906,10981.7,231.392,17.1771,5914.97,266.797,8.63825,3193.65,284.652,5.3552,1535.99,295.676,3.91787,791.503,301.035,3.92645,1,0
1982-10-22,286.494,276.588,21.5039,-1.7857900000000002,289.965,94313.4,12.4484,53.837,90.1884,7.98275,3.64847,10618.9,221.43400000000003,25.9263,5758.17,258.442,11.5402,3131.38,274.046,5.63735,1542.98,283.128,4.68382,835.8889999999999,286.402,5.37165,0,0
1991-10-26,290.342,282.12,527.898,-10.8265,294.693,93415.8,21.9989,62.7385,113.352,1.63268,3.81383,10618.6,222.024,29.5687,5734.45,259.972,14.4157,3087.02,276.466,8.4716,1480.04,286.515,5.88405,762.882,290.251,5.7687300000000015,0,0
1996-09-13,294.694,284.706,369.606,-11.0572,301.072,93387.9,25.6026,55.20399999999999,69.6029,2.18304,3.97562,10756.9,228.453,25.6594,5769.92,262.981,10.7499,3097.09,278.673,7.063269999999998,1481.23,287.438,5.06386,758.582,292.938,4.80639,0,0
2002-01-25,278.982,269.566,1.21144,-1.09236,282.146,93791.8,8.37532,55.5068,133.03799999999998,9.52669,4.21073,10513.8,220.274,35.9914,5677.32,256.183,19.3322,3063.51,272.937,12.3587,1488.09,279.955,7.89173,792.2310000000001,281.761,7.45591,0,0
2001-02-02,273.72700000000003,267.498,5.18622,-0.198989,277.698,94173.6,8.7127,67.3432,140.881,11.205,3.87829,10406.4,218.354,34.9619,5625.87,253.528,18.8756,3045.21,269.111,10.9262,1496.41,274.504,8.50153,815.815,274.44,6.78365,0,0
1988-11-02,289.325,277.875,64.3462,-23.4987,293.293,92922.2,14.3435,50.7797,146.91299999999995,2.74245,4.58377,10567.0,223.233,26.5583,5684.88,258.54400000000004,14.8031,3045.85,277.31,10.7224,1432.74,287.8,9.17918,714.31,290.589,8.14241,0,0
1983-06-16,298.765,285.796,735.456,-14.649,306.976,93630.9,26.2188,49.2421,56.49100000000001,-1.99818,3.87767,10740.2,225.657,20.3794,5802.2,260.983,9.44105,3136.68,279.225,5.3031,1511.65,290.382,4.58,781.039,296.056,4.31941,3,0
2008-06-24,302.802,287.77,1112.6,-28.328000000000007,310.773,93788.3,28.4019,45.9628,72.5886,-2.74937,4.8291900000000005,10849.7,226.436,13.6925,5870.23,263.365,9.59058,3181.26,281.871,6.49183,1536.55,294.184,6.3189,796.6310000000002,299.8,6.07132,0,0
2003-02-16,276.641,270.113,5.78247,-0.932372,281.788,93871.6,8.58943,67.6097,101.362,9.16454,4.77989,10430.4,220.528,28.1893,5633.77,254.663,15.2025,3037.31,271.081,10.8601,1472.79,277.063,9.61141,787.075,276.875,8.494860000000001,0,0
1999-07-03,302.932,291.143,1681.54,-65.3772,310.969,93391.4,36.0566,54.0586,88.1855,-3.76261,6.8315899999999985,10951.2,230.502,14.5294,5891.1,266.716,12.4438,3165.04,285.645,10.5846,1503.42,295.642,10.1702,760.058,300.403,8.728860000000001,0,0
1996-02-02,262.315,257.539,8.34497,-1.0734,267.151,94333.2,7.177980000000002,71.85,138.279,12.5029,4.95643,10152.4,221.58900000000003,40.554,5449.29,245.679,24.9076,2953.96,259.48,12.6067,1465.92,262.274,7.8835,819.107,261.785,7.5167,0,0
2003-05-02,295.522,280.133,791.7180000000002,-35.4948,303.02,93430.9,17.6903,44.4029,87.9289,0.0729073,4.41432,10573.1,221.197,34.2144,5724.4,257.558,15.4691,3095.47,276.156,7.14526,1487.53,287.821,4.55975,764.551,293.3,4.8217300000000005,0,0
1992-11-02,285.056,275.492,48.0341,-7.19922,289.966,92635.3,12.2433,57.1777,123.424,6.14083,5.27193,10395.1,225.406,31.7367,5565.2,255.117,19.7733,2965.49,271.32,15.2807,1395.12,280.171,10.7138,692.928,285.103,8.92371,0,0
2008-10-29,287.701,275.921,6.8588,-5.26623,290.033,94201.5,11.2023,47.6968,110.485,6.61101,3.37209,10693.2,223.129,17.0135,5804.48,259.578,10.4618,3152.94,278.16900000000004,7.83856,1541.12,287.0440000000001,6.86295,825.819,289.347,5.9143,0,0
2007-11-20,286.466,278.22900000000004,224.31,-26.9251,290.347,93741.5,16.3756,62.6872,116.219,4.6907,4.6408,10578.3,223.952,33.3136,5704.08,257.511,17.0155,3080.52,273.603,10.4639,1498.9,281.369,8.6772,794.465,285.768,8.351280000000001,0,0
1985-08-03,301.822,288.118,732.918,-26.6783,309.909,93624.3,34.1493,47.199,57.4525,-1.71477,4.44641,10934.5,231.173,15.2249,5877.41,265.714,7.698860000000002,3171.2,282.749,6.244280000000002,1523.49,293.92,6.03217,783.482,299.138,5.83485,7,1
2001-04-29,296.562,282.032,233.689,-41.018,303.327,93731.4,19.0226,43.6704,81.7614,-0.159212,6.5375,10660.1,222.36900000000003,19.4317,5778.52,258.877,10.3144,3131.7,277.79,8.935939999999997,1516.58,288.89,9.97269,791.012,294.571,9.03772,0,0
2008-10-02,294.129,279.839,65.0923,-28.6443,298.368,93487.3,15.1525,43.7497,76.0363,3.26655,2.84851,10665.1,225.208,20.2628,5757.48,259.883,11.2794,3104.01,277.968,7.796189999999998,1488.88,288.532,5.29764,765.062,293.708,4.66933,0,0
1999-05-03,295.659,282.809,954.017,-32.5098,303.403,92429.4,20.4873,49.8745,135.457,-2.10154,7.820880000000002,10517.6,221.04,28.322,5657.81,258.448,17.3634,3015.86,277.673,13.2947,1399.13,288.971,11.3425,672.377,294.141,10.2036,71,1
1996-08-02,303.56,288.745,1288.83,-27.4897,311.891,93473.1,31.7558,46.2769,72.4806,-3.08626,4.41924,10891.0,228.441,18.3335,5869.48,265.263,9.21877,3163.12,283.262,5.95109,1510.71,295.231,5.5089,767.505,300.71,5.27545,3,0
1998-12-29,274.338,267.063,7.52238,-2.68623,277.99,94029.3,8.086319999999999,64.2892,108.112,11.1157,4.4519,10411.4,220.642,42.6014,5598.04,253.827,27.3265,3022.36,267.781,15.5651,1480.32,273.02,9.59019,804.316,274.668,8.12145,1,0
2002-01-27,281.757,271.61,13.6393,-2.75325,285.371,93525.3,10.6667,56.7513,147.168,8.68355,4.05695,10583.2,222.073,40.2519,5695.81,259.269,22.6108,3062.19,275.483,13.1864,1469.78,281.9890000000001,9.17044,769.916,283.178,7.6322199999999984,0,0
1983-03-23,280.396,273.148,40.761,-5.746580000000002,286.756,93423.6,11.4513,65.7576,127.316,6.73738,4.8200400000000005,10270.0,220.051,34.7404,5537.29,250.617,16.7831,2985.02,266.595,8.32433,1441.52,274.706,6.9008699999999985,755.058,278.659,6.44792,1,0
2011-06-12,302.587,283.127,593.936,-48.8825,311.148,93463.3,23.4048,39.5439,87.4745,-0.939631,5.41646,10818.3,228.609,20.9481,5841.92,263.147,11.9389,3149.19,282.909,7.48526,1503.18,293.7340000000001,6.52449,765.422,298.975,6.4068,8,1
2011-10-05,296.675,280.481,135.36700000000002,-13.9644,301.35,93553.5,18.4119,38.5909,82.6307,3.3062400000000003,6.37341,10742.3,224.808,17.8294,5797.74,262.508,11.6594,3125.97,279.339,9.85734,1502.88,289.963,9.77363,775.512,295.198,9.26985,0,0
2009-06-15,301.6690000000001,286.291,990.438,-45.0674,310.147,93314.2,28.0349,46.8302,68.1758,-1.78578,5.53696,10830.5,227.031,20.6714,5834.29,264.046,12.0556,3139.25,282.391,8.01452,1494.53,293.676,7.653969999999998,754.997,299.023,6.9569600000000005,31,1
